tweet,sarcastic
Idk how to explain it but watching snap videos takes energy,0
@rachel_hei u cry a lot,0
"I asked my husband to buy dog poo bags when he went out earlier and they'd sold out. So instead of going to another shop, he bought bin bags. So now I still can't clean up after the dog but if I happen to buy a donkey and need to clean up after that, I'm sorted.",1
"Lucky for @JoelEmbiid , only MVPs get tossed for those kinds of fouls #76ers #ATLvsPHI #hawks #NBAPlayoffs",1
Hailey convinced Tayler that putting a spoon in the microwave to scoop ice cream faster was a good idea,1
I'm going to miss #DesperateHousewives sooo much! So depressing that in 45 minutes it will be over forever 😭!,0
Pls send me funny vines in my dms,0
.@luka7doncic anyway you’d want to come to the Jazz?,0
breaking my strict buying hiatus to get lisa’s album? it’s much more likely than you’d think,1
"make it illegal to say/write ""Dems in disarray"" on account of it being stupid as fuck",1
can't wait til a bunch of pudgy suburban dads save the day with their firearms,1
You'd think in the second to last English class of the year my prof would stop calling me Sean,0
love seeing that my mom has officially started posting about the horse worm medicine being good for covid actually and they’re just trying to make it look bad bc it’s so cheap 🤪,1
ugh I have to send an email??? how about I just quit!!!!!,1
Is spunk a slur?,1
I think I've figured out why Ted Cruz always looks like he's melting.  It's because of the flames constantly emanating from his pants. #TXSenateDebate #LyinTed #LoseCruz #PantsOnFire,0
came home to realize my family found and read my quarantine journal lmao lucky I didn’t get involuntarily committed wtf,1
@goldfishbabe101 crispy all day every day over here ✌🏻,1
"""I'm concerned about the environmental impact of my contact lenses,"" says the occasional daily wearer, throwing their Starbucks cup in the test room bin.",1
I just love falling up the stairs 😑,1
Omg flashbacks to emma blackery girl balls merch and the fact that i spent money on it,0
@DetroitPistons @PistonsGT Cade Cunningham is my favorite basketball player please 2K 🙏🙏🙏,1
"I might be rubbish at driving, and have a less than stellar career, but I’m really good at making Spanish omelette. So, you know, there’s that.",1
going to be running on three hours of sleep at work tonight! so excited!!!,1
I’m finally surfacing after a holiday to Scotland and a difficult few days with an ill child (hopefully on the mend now). Happy September all! Smell the pencil shavings and that new notebook aroma. 1st Sept has always seemed a lot more promising than 1st January,0
Thursday nights how I've missed you so,0
10/10 reading my yearbook will always cheer me up,0
"I've made a roommate complain tweet every day, and he's done another thing, but I'm tired of negativity so I'm gonna list all the things I like about him! 

Here they are:",1
yooo ashton posted elijah on his story 🤩🤩🤩,0
Jeopardy had an “Internet Slang” category and I finally know the answers to some of these.,0
"@VolphanCarol @littlewhitty @mysticalmanatee I did too, and I also reported Cancun Cruz not worrying about the heartbeats of his constituents without electricity or heat when he fled to Mexico.",1
I’ve just spent 6 hours watching minecraft streamers instead of doing my homework I have no regrets,0
Sometimes I just go through my phone and look at pictures of my dog,0
There is not enough people here #ivoryrooms,1
i’ve come to the conclusion i don’t rly like strawberries &amp; i think they’re overrated,0
I just put my debit card PIN number into the microwave... not doing well,0
alllllll nighter. woohoo,1
Second hand embarrassment for anyone that actually queued to get into a nightclub last night🧐,0
"Post university anxiety is creeping in now like, 1.5 months left out of 5 years 😬",0
@majornelson Sounds like a strong contender for GOTY,1
thunderstorms😍😍,0
If you ever wanted to know what it feels like to have dyslexia I would recommend the book House of Leaves.,1
"Listen if you can’t laugh at “badly sprained your ankle doing a Mamma Mia themed Zumba video alone in your apartment in year two of a global pandemic and are now on bed rest for a week”, what can you laugh at",0
does ur dad hate you for no reason or are you normal?,1
alright I’m ready for some march madness🏀🔥,1
"I love professional wrestling, y'all",0
If u got a pussy lip hangin out ur panties rn then like this. It’s for science,0
"I just read, ""oftenly"" and threw up in my mouth a little.",1
@Schlippertysch1 @anon_opin Very good. Just need to work on your spelling now 👍,1
"when my mom was preggo with me she craved brussel sprouts, tomatoes, and squash. i’ve been on the veggie grind since before birth 😤",0
accidentally followed CCD guidelines instead of CDC guidelines and now i have covid AND catholic guilt :/,1
@terryflewers @lfcsonny Has he given any clarification regarding what age Harvey Elliott needs to be before you can tackle him?,1
I haven’t seen my best friend in over a year I am not coping well :((,0
I absolutely hate when players do that dumb early celebration nonsense,0
"employer: so what are your strengths
me: i’m smart i’m funny i’m nice i’m cool i’m creative i’m hardworking i’m made of wood i’m honest i’m fast i’m awesome i’m hot i’m chronically ill i’m little i’m in demand i’m",1
Entered a scramble yesterday at the orchards and won double the money I paid.. Free cash.,0
it’s literally so hard being this hot and sexy and beautiful everyday,1
"You’re all sickos for being mean to Trump so much for the tolerant left 🙄

anyways George Floyd had it coming",1
"The best part of going out, is waking up at 2PM the next morning wondering whether you're dead or not and what day it is. 😂😳😀",1
Having a bad week but what else is new!! At least I finally got paid 💕😭,1
I was only in Taylor Swift’s top 0.10% of listeners on Spotify but last year but yeah totally sound that Swiftogeddan in Glasgow is sold out,1
@DarrkIt @iamspade_ ya need a carry hit me up im a octane main,1
@BellularGaming Blizzard will have to make sure it doesn't exceed the recommended fun level of 10%.,1
Ok Wandavision is good,0
@AvatarOdin @aubviouslynot sounds like the american dream ngl,1
@johnredwood Nurse! John’s been sniffing ivermectin again.,0
@TheLunaCinema @seetickets absolutely no response from Luna Cinema and my completely factual review on See Tickets has been moderated and will not be published 🤔 great to see @seetickets looking out for their customers. Excellent customer service all round 👏,1
Selling my 4 day lollapalooza pass! Message me if interested!,0
you ever completely embarrass yourself on zoom and decide to drop out of college?,1
"@banalincolnlogs red among us guy, hes hot dont come for me",1
"Just finished Shang-Chi with @glitch031 

Best MCU movie.",0
Looking forward to seeing @ScottPilgrim this weekend,0
"Tonight @ dinner I sat by &amp; chatted w/ the former chancellor of Ole Miss, a former Miss MS, &amp; the owner of the Miss America pageant

Casual.",1
"@lolalatigresa @KensiWellington @EricTopol @SciImmunology @ragoninstitute Yeah, majority of colds are rhinoviruses (up to 80%). Then you also have adenoviruses, other enteroviruses, some influenza type viruses, etc, all outside of just coronaviruses. Side note: modified adenovirus vectors are used in some COVID vaccines (Astrozeneca, JnJ, etc)",0
"Me: You know, for someone with chronic anxiety I think I'm dealing with this pandemic quite well.

Also me: Wow, I forgot how good a freshly shaved undercut feels!",1
I reckon I could have put that in the net Morelos sir,1
@sonofsama1 @Santandave1 you’re trash,1
My investments investing in me! Sit back and watch it come to you..,0
I accidentally made butter when trying to whip cream this morning and I think that’s a great representation of how I’ve reached my capacity for working from home,1
"Who likes cats?? These handmade cushions are perfect for a little gift. All one of a kind and handmade by me in the York! 

https://t.co/WWiGmAE7VU 

#cats #birthday #catpillow #decorativepillow #catcushion #petpillow #throwpillow #kittypillow #catlovergift #homemade https://t.co/SACNODCW5t",0
tanning in this heat is an extreme sport,1
The numbers talking to me!,1
Shit. After a hilarious yet faithful recreation of Winnie the Pooh a part of me is now stuck inside a honey jar.,0
"@JoeTalkShow @EdwardNorton Get ratioed, then tell us more about the ""hate-filled left,"" especially about how the Republicans and independents who voted for Biden are somehow part of that group 🤣",1
I just heard my voice in a video and I never want to speak again,0
"Whoever’s toddler ass sprayed the entire toilet backstage, I hope you stub your toe and bite your tongue really hard. also you were clearly dehydrated, go drink some damn water like an adult",1
it’s always the girls I don’t even know that wanna talk about me 24/7 :) I love my fans :),1
Just straight-up surprise cried over the new #Xfinity #ET #holiday ad. #Thanksgiving,0
"if Covid didn’t happen, I’d have free travel round the country now smh",0
"I feel devastated for the team and the die hard fans, Italy did not deserve that win, they were bullies #Euro2020Final #eng",0
just realised the first time I will listen to Red (taylor's version) will be on the way to printworks so I will literally be crying in the club,0
"Walking home from work and it’s dark so I’m a bit jumpy. Notice someone following me on the other side of the road so speed up. The follower also speeds up, legged it all the way home and realised that I’m 26 and literally scared of my own shadow 😭",0
wish i knew how to play hockey :///,0
"It’s so amazing how people forget you exist until they want something from you :,)",1
My ears are ringing so badly rn,0
Ever had one of those weeks where each day brings a new problem to deal with n it stresses you to the limit😩,0
my worst enemy is the lil machine at the eye doctor's that shoots a puff of air into your eyes,0
"The people who throw around the term “snowflake” as an insult are, in fact, the biggest snowflakes. Looking at you @realDonaldTrump",0
my car is acting up AGAIN for like the 3rd year in a row and I’m just going to drive it into the river at the point,1
haven’t written in months cuz there are no male teachers to impress 😣,1
apparently it’s national siblings day? idgaf 💀,1
gotta love living in a country where it’s easier to get an AR-15 than it is to get coronavirus testing 😍😝,1
i need human stimulation in order to be productive… anyone who’s down to find a space to co-work from “home” together pls hmu!!,0
what does Coldplay put into their music that makes me always want to cry???,0
locals saying “not all cops” are missing the point and showing their underlying racism that we all knew was there in the first place,0
I love when I learn about stuff I've apparently done and said from people😂,1
My dad is bringing me home Spider-Man Vans from Spain I cannot wait 🙌🏼,0
"Oh boy, a song I'm gonna play on repeat until it makes me physically ill to hear it! Thanks FOB",1
It’s really very selfish of Silverstone to be saying the 2022 Grand Prix is 1/7-3/7 cause my holiday year starts on 1/7 and I would have to use a day of this years holiday allowance to go. I should have been consulted really 😵‍💫😵‍💫😵‍💫,1
I’m not going to lie I didn’t realise haircuts or should I say “fresh trims” were so important to guys before lockdown💇🏻‍♂️😂,0
how does one go about not making things up and then convincing yourself that the thing you’ve made up is true what would u call that wrong answers only,0
My eldest is having a wild Friday night out. She's going to bingo. 😂,1
@ladbible Tom hardy in any film,0
"The city is flying, we’re fighting robots, and I have a bow and arrow. Classic",0
"Funny Quote of the Day: ""I believe in luck: how else can you explain the success of those you dislike?"" - Jean Cocteau",1
I never thought I’d have a mortal enemy but it’s whoever keeps printing on blue paper and then leaving like 5-10 blue sheets in the math room copier when they’re done for the next unsuspecting person,1
20 just feels like 19 with less excuses,0
I just got my first spam call about my vehicle’s extended warranty!!! I’m living in a meme,0
I despise 2021,0
“Dad where did you watch the World Cup in 1966?” “I watched it on my own in my bedroom with a pigeon”,0
"The way the Orioles have bene playing since the end of the losing streak gives me hope for next year. Reminds me of the end of 2011, where they were giving teams hell down the stretch.",0
everyone pls stop shooting fireworks my dog is scared :(,1
"Afghanistan just completely crumbling after spending over 2 trillion USD and 240,000 human lives over the course of 20 futile years of American occupation sounds amazing in theory, sure. 
But how are we gonna pay for it? What’s next, chocolate milk for everybody?",1
"Prayers go up, blessings come down",0
Only yelled at one person while biking home this evening. Improvement!,1
@DuncanEdwards03 @PoliticsForAlI Well I doubt they're trying to smash the doors in to change the regulation of cough medicine.,1
AS SHE SHOULD https://t.co/v1p2hHIC1i,0
"head is pounding, spent £25 on ubers last night and I have a 3000 word report to write :) yippee x",1
Seriously thank God tomorrow's friday #needabreak,0
The usps stamp catalog is incredible,0
Whoop diddy scoop poop,1
Would anyone like to give me some money? #FinDom,1
also if u met dream on hypixel.. congrats ! im not jealous at all haha im totally normal haha Good For You .. haha,1
"Just caught Jamie talking about me with his nan, he showed her a picture he took of me and she said ""aw she's gorgeous isn't she"" MY HEART 🥺💕",0
"I love asking my boyfriend, the biology student, really complicated physics questions and seeings his brain melt",0
Hands up who remembers when EVERY blogger and their dog was a brand ambassador for Coconut Lane 😂,1
Put myself on a book ban since I've bought over 750 books this year so far.. and I'm already itching whenever I pass a bookshop. I have more than enough to read until I'm 45!,0
"What a day, a massive 5* review for our tiny independant shipping container restaurant. Thanks to the friends and family who have supported us along the way, my co-pilot (and boss) @wilolu2k2 and of course @taniaballantine @timeoutlondon for the kind wor… https://t.co/1vqoUTJpUt https://t.co/SXyL07NCAH",0
Ayeee it’s officially “I’m not even your girl” season 😛,1
Democrats do realize that if In fact trump loses he will run again in 2024 and they will have him for 12 years instead of 8 #MAGA2020,0
omg my ships are gonna love what taylor swift has done for them,1
"As my guilty pleasure is Twilight, I would just like to state that Midnight Sun was absolute trash. It’s basically 600+ pages about how horny Edward is for her blood and how much he hates Mike. And lots of word dump. Definitely not worth the wait..",0
"Every day for the past three days, I've pulled up a taco bell doordash order, and filled up my cart, and closed the window to not follow through with it.",0
evERYTHING IS NOT A COMPETITION OF WHO HAD/HAS IT WORSE OK BYEEE,0
"looking at pre-pandemic photos and remembering that my life used to be deceptively interesting, a Sunday Mood",0
Just a casual day at Oklahoma state university https://t.co/osW8tNACO9,0
lalisa and money are so good and perfect for lisa i’m so so proud of her and i can’t wait for the live performance,0
"Ok, so @bytereview and I decided to record on the evening of the 6th, just as absolutely nothing newsworthy was happening! Perfect timing as always, to go over some of the best ITSBUPs of 2020 - and how we're settling into 2021! Listen: https://t.co/oaPLwrtcHP https://t.co/za3EHuqcWh",1
"I’m sorry, but if you message me on Instagram wanting me to help you sell your fit tea and wraps, I’m leaving you on read. 🙃",1
Only positive of sitting in traffic for over an hour is catching people picking their noses in the cars next to you. Current count: 4,0
In ​Bostrom's words: https://t.co/eqt6oEjwcX,0
thank you @Ranboosaysstuff i just shit my pants 👍very cool #ranbooemail,1
"#CNOH3 what a blast! Thanks to @nicholas_vince, @shaunamacd0nald &amp; the beautiful @morganaoreilly for your awesome messages! Much Love! ❤️👹👻💀",0
When your too good to people they will take &amp; take until you have nothing left.,0
hey.................jus wonderin if u might wanna get some coffee w me sometime n defund the police together.. lmk,0
wouldn’t it be cool if i could spontaneously combust,1
@Chris08505199 We watched this and were really saddened by the lack of deeper digging around this issue. There was an air of blame uk jobless for not stepping up. Needs a proper investigation and not a fluff piece IMO. Thanks for your tweet though.,0
really honoured to have shared a coach today with a group of girls who didn’t know downing street was real and thought the prime minister and the queen lived together at buckingham palace,1
2021 will u think about me ?,0
its too many bugs,0
Leaving this assignment to the last minute was probably not a smart move #w100,0
Fool me once shame on you. Fool me twice shame on me. Fool me multiple times I must have become a brexiter. #Brexit,1
Just won 3 cents on HQ words...early retirement here I come 😍,1
i am in severe pain while on vacation i feel robbed.,0
"We need an emoji for a neutral-faced eyebrow raise. 
😳 this one looks embarrassed. 
😧 this one looks distressed. 
What if we want to show moderate surprise or that our interest has been piqued but are still being measured in our expression of it?",0
"I just absolutely LOVE how I've got to work outside for the next 3 days in the heatwave.

#sweatingmyballsoff",1
dont u just love when u get ready for a cancelled date two hours early . . . yeah i wasnt excited or anything,1
"When you're feeling all in your feelings, but a certain BEST FRIEND is making you see reason, and maybe you'll be okay. So damn rude. 😤 @LadyDeadlight",1
"idk who needs to hear this, but you can let yourself cough while smoking weed. If your friends make fun of you for it, they’re just inexperienced &amp; immature. Thanks for coming to my Ted Talk",0
In sunny spain at the moment!!! Hows it all in england?,1
Anyone calling vaccine passports unworkable needs to explain how it's different to requiring ID to enter a nightclub.,0
Driving to work singing along and oh story short I Michael Ball fistbumped my wrist straight into the roof of the car https://t.co/wAHMqbMxBv,0
"@SILVERSCASPER @elizableu She was gentle, he wasn’t",0
Loving season 4 of trump does America. Funniest season yet #DonaldTrump #Trump #MAGA #MAGA2020,1
I hope the #COVIDIOTS and #antivaxxers are watching this brutal episode of Ambulance @BBCOne,0
My mouth while drunk….. unstoppable,0
watching netflix original films scare me because the acting is either really bad or tolerable,0
imagine being able to sleep haha can’t relate,1
Of course the moment I front the system is in utter chaos 🥴,1
Only want someone who loves dancing just as much as I do,0
WTF is Tim Horton’s?,0
As if we’re all actually going back to the footy tomorrow literally gonna be epic,0
drinking cold water after putting in a piece of mint gum should be an olympic sport,0
In terms of usability is there a more frustrating web site than ebay?,0
Wow... the universe gave me the task of a potty training a whole human? the audacity.,1
i’m going to cut off contact with every single person i know and emerge in a few months o a year from now having lost the ability to physically speak but be able to play the meanest fucking accordion you’ve ever heard in your pathetic little life,1
Does your pet have a middle name and what is it?,0
I don't think Republicans have any self awareness or any idea of how the world works... Nice try though.,1
Does anyone want to explain to me why Bad Blood was never made into a full-length movie?,0
Why is asking for a letter of recommendation so embarrassing,0
I still can’t believe England won the World Cup,1
Has any couple ever put furniture together and stayed together afterwards??? Asking for myself,1
Can’t wait for those $2000 checks to go out immediately,1
its that time of year where i pick another man to base half my wardrobe off of,0
"I made a thing. My first attempt at mixed media, steampunk style as a gift to @bbmatt 14 years of not killing each other. I'm kind of happy with this one. #anniversary #happy #mixedmedia #steampunk #myart https://t.co/NRiuzE3rfu",0
"@KellyMartin_UK @Morrisons You’re right, it’s all one big conspiracy. You should boycott the NHS too, they’re in on it as well",1
"I've started an etsy shop selling handmade clay earrings, scrunchies + soy wax melts! If you want to #shopsmall this xmas follow https://t.co/xE61WGtOiw + https://t.co/skxXufeyx0  We have zero single use plastic packaging AND I'm looking to work with bloggers! #bloggersrequired https://t.co/T45vwzKebD",0
never drinking again,1
I need my back and neck cracked differentlyyy,0
Can't sleep,0
@MollyJongFast I think it should be allowed for customer service workers to squirt water into their face like how they do sometimes to train pets,1
"You mean to tell me that I’m being forced to take all online classes, which require no classrooms or anything physical of any kind, and I have to pay more than in person classes???",0
i hate it here ❤️❤️❤️❤️❤️,1
can tiktok pls stop trying to tell me i’m about to get into a long term relationship i’m literally on mental health watch rn i don’t have the time for that,0
Totall Carloss... #WTF1 @_aarava https://t.co/p70GOaCLyS,0
i love when i respond to my professor immediately after she emailed me and i still haven’t gotten a response :)) (it’s been almost 4 hours) :)),1
"@beesmygod_ the people who are going ""yeah well The Assault Man said he didn't assault her so she's a liar"" are making ME crazier just from exposure",0
ate a bagel with cream cheese earlier and the impending doom immediately vanished from my mind,1
Any other @RSprachrohr #Rammstein fans randomly had their merch orders cancelled??,0
Hey what's the weather like today? Am I going to need an umbrella?,1
A day in the life of me: Today I googled “Air Bud quotes” for something work-related,0
"Even though my mom has to work a 12 hr shift today, I'm thankful she's happy with what she does and that she is doing what she needs to do in order to care for her children. She is the strongest and most important woman in my life. Without her, I am nothing.",0
Lil Pump is the Nelson Mandela of our generation,1
I’ve seen a lot of people on local Facebook groups asking AirBnB owners if they have any availability recently. If only there was a website you could use to find out if an AirBnB was available 🤔,1
i’m sure 14 year old me would be delighted to know that 22 year old me is still getting stressed over websites crashing for bands🙃,1
"underwater uber, also known as scuber",0
@PoliticalOrgy I thing you might be on to somethink!🙄,1
The amount of times I had to present my intern badge to Capitol Police officers who saw me every day for months and these people are just breaking in like it’s nothing smh,0
"As if I didn't know this anyway!
I'm an Owl according to the #BBCBodyClock quiz – what are you? https://t.co/vM07K82CTg",1
@lora__ SHOCKED. How am I supposed to tell the kids they're not going to Disneyland on June 21st after all? It's already been cancelled 36 times! https://t.co/SV8gpPn6yw,1
"Instead of letting me get to know you, just slide over your amazon order history so i can really capture what kind of person you are",0
Gosh sunderland twitter is a fun place to be tonight isn't it. One game. One game!!!,1
So in other news I just held the door open for Bam Adebayo &amp; then I fell down the stairs &amp; I think I broke my finger.. ya I'm THAT smooth,1
PLT slamming their brand name on everything winds me up. You’ll find something really nice but it’s got ‘PRETTY LITTLE THING’ written in caps all over the front 😩,0
"@richardosman @GMB @susannareid100 @piersmorgan You've a book out? I hadn't realised.

Yes, you've already read this 8763 times this week, but hey.",1
Less than 5 minutes after getting my phone back after staff training week at camp I ran my face into a tree branch whilst texting,0
"always remember thank your Alexa, just in case the AI take over one day",1
wow this growth spurt is really taking longer than i thought haha,1
u know those days where you just need to stare at a wall for 45 mins,0
"I'm really devastated today that I got an opportunity to do something I love and it might already have to quit. If you don't have one already, this is a sign to get your driver's license because life is unfair sometimes.",0
The meaning behind Little Talks - @monstersandmen has to be the most pure example of love I've heard in a song for at least a little while #ILoveYou,0
look at that grin on sir alexs face man,0
Keep Watching the Skies! UK will be able to see the Space Station and SpaceX rocket this evening 9.30-9.50! Perfect half term timing. https://t.co/vR3MJfHcFA,0
I just love when Twitter decides to reload the timeline seconds after you just opened it up and are in the middle of reading it.,1
"@thecauseendures Awe. Appreciate that, Kim. Who knows where I will  land. I'm going to take my time. 
 It makes me concerned about the shortage of affordable housing for our aging population.  I don't want to be warehoused.",0
Maybe if I watched suits in year 12 I’d be studying law rn,1
Andrews really trying to explain to me that football and rupauls drag race aren’t the same thing when it in fact is the same thing.,1
"Hearing I love you is nice and all, but has your SO ever told you to eat shit? 😍😍😍 ugh @samduhclam",1
I love it when professors draw a big question mark next to my answer on an exam because I’m always like yeah I don’t either ¯\_(ツ)_/¯,1
Update: they’ve finally closed the campus which means I wasted my day going in and waiting on lectures 🙃 https://t.co/kBTOqNpX3Z,1
"@Rosievix @mouthwaite Well, illegal immigrants  categorically don’t get money from the government but why let a little thing like facts get in the way of a good bit of xenophobia...",1
"nothing more I want/ever wanted in life than this move to London for a couple months to go ahead, finally being able to enjoy life a lil 🤞🏻",0
my professor has been fighting with his dog most of class lmao,0
"Always here if anyone needs to talk during this time, if you need someone to listen please message me x",0
I'm currently getting a Japanese straight perm so that I have the beautiful sleek hair of my dreams,0
2000s songs are so infectiously rhythmic and boppy i love it,0
For my math exam I have to prove that rectangles do not exist.  HELP,0
I’m a HORRIBLE PERSON but one of my VERY FAVORITE THINGS is watching HUGE RICH TOURIST FAMILIES get on the El and then ALL FALL DOWN when the train starts moving,0
"For a good laugh, follow me over on @vsheltonsports to see my best attempt at covering sports business news for class this semester.",1
#JoanneWorldTour I've literally been refreshing twitter for 2 hours Oh. My. God.,0
I kinda dig @taylorswift13's new album.,0
Happy Cinco de Mayo to all my three taco eaters out there— being full after two is a sham and out right lie,0
"Hello @Ocado, I just had my food shopping delivered by a man called Gary and honestly he was one of the nicest drivers I have ever had. He was attentive, talkative and  was interested in how our days had been. 
Please can you let his managers know. Asset to the company.",0
"love island is ending, law school is starting again…summer is really over",1
Some guy is whistling better by khalid and it sounds so good but i dont wanna say anything cos hes a grown ass dude,0
Very important. Had my second ultrasound yesterday and hoping it's just the PCOS I've been dealing with for the last decade. It feels like I've got random lumps of broken glass in there. https://t.co/599XkD9RYQ,0
our new neighbours told macauley their names and a couple of peoples names on the street and all he remembered was the name of the cat and dog 🙄😂,0
Being 20 years old and going to concerts with my mom means I can scream all the no-no lyrics bc iM aN aDuLt,1
if i saw a capybara in person id probably throw up,1
another day of a mediocre white man getting a job he truly does not deserve,0
going to class! https://t.co/VgCWGl9YTG,0
im glad we finally have a party in opposition who are committed to taking the government to task for not making mistakes fast enough,1
Chloe and Toby just minding their business 🤣,0
I love the sims but all I do is make gay vampires,0
"What's the German word for when you start a podcast when it's already 2 years old, but now you've caught up to present-day and you have to wait every week for a new episode instead of blitzing through 3 months' worth of content in one day ?",0
Jaegermeister did 9/11,1
good evening sharks. hooters but for feet.,1
i was so bored today that i let my computer restart to install updates 🥴,0
"there isn’t a labor shortage. no one wants to work at a minimum wage job with no benefits; where hogs &amp; karens get free meals and coupons for throwing tantrums. 

idk how this is news to anyone under 30.",0
"Wine, pizza &amp; UFC... is there any better way to spend a Saturday night? #UFC #fightnight",0
"Why does the commentator keep calling Adrian, Alisson?",0
Happy New Year everyone!!! Bring on 2014!!,0
because my neighbours are just so unbelievably loud as of recent I’m whacking out my speaker and blasting Harry Styles. modern problems require modern solutions,0
"I love drawing feets 👹👹👹
Must draw more feet 👹✨",0
another week really does start tomorrow... 😞,0
"“I don’t have time to think about ‘color’ or be sensitive.”

That’s… that’s literally white privilege. Like, you do you, but acknowledge that your being able to do that is a privilege because aspects of your identity aren’t under constant cultural scrutiny and attack",0
"#SpaceX is incredible. For all the problems in the world, the pursuit of discovery and doing things that have never been done before warms my heart! 🚀",0
@RFHanrahan @mikepompeo This is all Biden's failure....politicians like to pass the buck,0
"In desperate need of 1 final spoon code. Been searching shops desperately for the last few weeks without luck. Please, please send me a code",0
"Top 3 ranked video games of all time:

1. Minecraft
2. Roblox Paintball
3. Every single Just Dance",1
Why are the side effects of antidepressants so ✨scary✨,1
"@agusriver13 Oh, I'd love taking on Culver as a reclamation project, and Hernangomez is a great backup. Only issue I see here is the earliest we could trade a first-round pick is 2027.",0
@RealCandaceO Ok so when does the anger and bitterness start? Just so I can prepare properly…,1
@devisridhar Do you know of any good chippies in the Crewe area?,1
"A whole 2% off for a single order, rejoice",1
i’m so so in love my heart might burst,0
@UKIP How many of these foreign criminals are Russian backers and funders of @UKIP #voteleave and the @Conservatives ?,0
friendship is such a beautiful thing and deserves more credit than it gets,0
"""Should I wear my lime green pants?"" dad its 4th of july...",1
"just got an A in my actuarial mathematics course,  if that doesnt prove the power of manifestation idk what will",0
next person that puts beomsil on my tl has to deal w me crying on the floor,1
“The more you toot the more you poop” -my 6 yo nephew,0
@tylerthecreator @staci_zr can i use this chiamus for my ap lang speech about parallelism lmao,1
Passed my PhD @LivUni_IVES today and I could not be happier!! https://t.co/mSOeoC61as,0
Fifteen minutes until I get into London after almost 2 years without visiting - I might start crying when I see a red bus...,0
Mine and @livlawrencex snapchats are just stunning👌,1
@PFTompkins Her family should definitely not seek mental health guidance.  😬,1
Anyone selling a parklife weekend ticket??,0
Just had a flashback about a boy and nearly threw up in my mouth,1
Sometimes I forget giraffes exist 😳 I meannnnn... wtf is they,0
V excited to grant an extension to students who email me and my co-teacher and get both of our names wrong,1
@JacobWohlReport Do I need to aquire a wife before this happens or will I be assigned one?,1
woke up to my dog sneezing on my face. How’s your day going so far?,0
"Do I draw Greyscale/Dragonsbayne stuff or do I try and get people to play Garticphone with me tonight? Decisions, decisions...",0
I’ve tasted and seen of the sweetest of loves. Where my heart becomes free and my shame is undone,0
I love how they blur out Tristan’s face in this season of the kardashians LMAO like hmmmm I wonder who that mysterious man is,1
Omg thank u for pointing out that I apologize too much 🙏,1
I'm A VeGeTaRiAN BuT I eAt FiSh 🙃🙃🙃,1
The first time I saw someone hit a juul I thought they were sucking on a portable flash drive,0
"Yay - snow day, I can work from home - oh wait....",1
My favorite part of flying is getting to walk past the rich people to get to my poor person seat.,1
"It's over
The journey is finally over
Just beat FFXIII and thus have completed every main series base Final Fantasy, with the vast majority being done since Jan of this year (all but 1 and 15)

Hot Take: XIII is a very good game and y'all complain too much about the linearity.",0
"I just cleaned up my following list. If you feel I've unfollowed you in error, let me know. Friends and family whose Tweep names I didn't recognize, fellow writers with whom I've interacted once or twice or more, tweeple who just can't live without me. Y'all lemme hear from you.",0
Payphone by Maroon 5 is actually a super sad song now that I’m 22 &amp; actually listen to the lyrics,0
"AT&amp;T is truly amazing
They think my lg g7 is 3g only to the point where they sent us Walmart Altec phones and said they'd shut off service.
We called them, they told us to not worry and if the phones are fine they wouldn't be shut off
Guess what got shut off this morning? LOL",1
I’m high and drinking coffee but my ADHD is still winning,0
rewatching degrassi for the millionth time,1
@RangersFC Well done 👍,0
The population spike in Chicago in 9 months is about to be ridiculous,0
@mcfcok82 Thank you for your well balanced and thoughtful input,1
"@OldUnclePunch Yes, because we really have that sort of power. Why do brexity types always sound like they are all paranoid conspiracy therorists?",1
My work email isn’t working so I can just log off for the day right? 🙄,1
mentally I’m hiding in the walk-in,1
"Day 2348 in lockdown. Never in my life did I think I would utter the words ""I've disinfected the chocolate"". #coronalockdownuk",1
Shaving in the shower without your glasses/contacts is EXACTLY like performing blind surgery 👀🔪,1
"What song makes you want to have hardcore sex, and why is it any song by @theweeknd ?",0
some of you actually got to ride in the car shaped shopping carts and it shows,0
when i was younger i was restricted to one hour a day on the computer.....how did i survive,0
"I see Dettol, Toilet Duck and Zoflora are all trending on Twitter. Now why could that be... #TrumpPressBriefing",1
Great time for sim and I to have our weekly life update.... 🌛🌜🐨 (closest thing to an owl) 💤💤💤💤💤😴,1
"@mjborshell @garygilligan Hasn't he opened a few new hospitals? Oh sorry, maybe it was a new first aid box.",1
Morning workout routine: bench pressing my weighted blanket,0
ITS COMING HOOOOOME,1
People are always like “I don’t remember what life was like before covid” but for me it’s more like “idk what life was like before TikTok”,0
@WilliamShatner Mr Shatner whilst you were sleeping you asked me to join Facebook messenger and then after a polite conversation you then offered me gold necklaces and a singed (sic) tee-shirt - you made my Friday night sir... just awaiting your instructions so I can wire the money...,1
new EP out in 15 minutes 😯,0
I reverse imaged searched a selfie and it under visually similar images it is exclusively asian woman my am I white passing narrative is quaking,1
i went outside today and suddenly my depression is cured,1
I love how men know they have a baby on the way in one month and they decide to go out and buy a brand new mustang wow,1
Tell the liverpool players to get some beers and just sit on the grass for the full 90 mins. Let leeds score as many goals as they want. #NoToEuropeanSuperLeague,1
